capacity_scenario,strategy,session_key,session_id,site_id,arrival_time,departure_time,energy_requested_kwh,energy_delivered_kwh,unserved_energy_kwh,fully_served,max_charging_power_kw,session_source,scenario_type,average_delay_hours
capacity_mean_plus_2std,uncontrolled,11E_ROW_0005979,2_39_79_376_2018-07-01 17:54:46.804794,California_Garage_01,2020-09-20 15:54:47+00:00,2020-09-20 17:53:51+00:00,13.811,13.097333333333331,0.7136666666666684,False,6.6,real,synthetic_multisite_scenario,0.4953990917008835
capacity_mean_plus_2std,uncontrolled,11E_ROW_0005989,2_39_79_376_2018-07-01 20:35:10.129508,California_Garage_01,2020-09-20 18:35:10+00:00,2020-09-20 19:49:30+00:00,8.32,8.176666666666666,0.14333333333333442,False,6.6,real,synthetic_multisite_scenario,0.07980817140009962
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006065,2_39_95_27_2018-07-03 01:37:48.503221,California_Garage_01,2020-09-21 23:37:48+00:00,2020-09-22 00:42:30+00:00,7.367,7.116999999999999,0.2500000000000009,False,6.6,real,synthetic_multisite_scenario,0.026877897990726426
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006072,2_39_78_366_2018-07-03 02:43:46.353151,California_Garage_01,2020-09-22 00:43:46+00:00,2020-09-22 02:57:49+00:00,14.959,14.745499999999998,0.21350000000000158,False,6.6,real,synthetic_multisite_scenario,0.5807631895229807
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006145,2_39_131_30_2018-07-04 19:11:00.774795,California_Garage_01,2020-09-23 17:11:01+00:00,2020-09-23 18:25:45+00:00,8.32,8.220666666666666,0.09933333333333394,False,6.6,real,synthetic_multisite_scenario,0.16094731886212704
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006228,2_39_79_382_2018-07-06 03:47:31.854194,California_Garage_01,2020-09-25 01:47:32+00:00,2020-09-25 03:10:49+00:00,9.246,9.161166666666666,0.08483333333333398,False,6.6,real,synthetic_multisite_scenario,0.1879658906454984
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006334,2_39_78_367_2018-07-08 01:13:25.415736,California_Garage_01,2020-09-26 23:13:25+00:00,2020-09-27 02:04:31+00:00,19.121,18.820999999999998,0.3000000000000007,False,6.6,real,synthetic_multisite_scenario,0.9075987077082929
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006345,2_39_125_21_2018-07-08 15:33:48.292071,California_Garage_01,2020-09-27 13:33:48+00:00,2020-09-27 14:38:25+00:00,7.168,7.107833333333333,0.06016666666666737,False,6.6,real,synthetic_multisite_scenario,0.031198521193362555
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006626,2_39_128_18_2018-07-12 12:54:06.090544,California_Garage_01,2020-10-01 10:54:06+00:00,2020-10-01 11:29:02+00:00,3.971,3.8426666666666662,0.12833333333333385,False,6.6,real,synthetic_multisite_scenario,-0.07055979643765904
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006804,2_39_89_25_2018-07-14 23:18:07.579910,California_Garage_01,2020-10-03 21:18:08+00:00,2020-10-04 01:29:17+00:00,27.86,27.626499999999997,0.23350000000000293,False,6.6,real,synthetic_multisite_scenario,1.5975720574247352
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006812,2_39_79_381_2018-07-15 03:02:03.139252,California_Garage_01,2020-10-04 01:02:03+00:00,2020-10-04 01:56:26+00:00,6.124,5.982166666666666,0.14183333333333348,False,6.6,real,synthetic_multisite_scenario,-0.034166666666666665
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006828,2_39_92_436_2018-07-15 17:45:58.065452,California_Garage_01,2020-10-04 15:45:58+00:00,2020-10-04 16:52:45+00:00,7.418,7.346166666666666,0.07183333333333408,False,6.6,real,synthetic_multisite_scenario,0.023756620358816503
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006826,2_39_89_25_2018-07-15 17:17:05.244893,California_Garage_01,2020-10-04 15:17:05+00:00,2020-10-04 17:34:06+00:00,15.33,15.071833333333332,0.25816666666666777,False,6.6,real,synthetic_multisite_scenario,0.6509303747854411
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006840,2_39_88_24_2018-07-15 20:57:15.105161,California_Garage_01,2020-10-04 18:57:15+00:00,2020-10-04 20:10:25+00:00,8.155,8.048333333333334,0.10666666666666558,False,6.6,real,synthetic_multisite_scenario,0.15061693242217158
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006907,2_39_88_24_2018-07-16 18:50:41.478130,California_Garage_01,2020-10-05 16:50:41+00:00,2020-10-05 17:34:18+00:00,4.918,4.797833333333333,0.12016666666666698,False,6.6,real,synthetic_multisite_scenario,-0.05832558485118669
capacity_mean_plus_2std,uncontrolled,11E_ROW_0006989,2_39_95_444_2018-07-17 22:57:58.570457,California_Garage_01,2020-10-06 20:57:59+00:00,2020-10-06 22:53:58+00:00,12.879,12.758166666666668,0.1208333333333318,False,6.6,real,synthetic_multisite_scenario,0.48152029346489755
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007173,2_39_78_366_2018-07-20 02:57:14.382879,California_Garage_01,2020-10-09 00:57:14+00:00,2020-10-09 03:37:37+00:00,18.185,17.642166666666665,0.5428333333333342,False,6.6,real,synthetic_multisite_scenario,0.8720489683281952
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007182,2_39_128_18_2018-07-20 11:37:38.853867,California_Garage_01,2020-10-09 09:37:39+00:00,2020-10-09 10:07:36+00:00,3.414,3.2945,0.11949999999999994,False,6.6,real,synthetic_multisite_scenario,-0.3737437395659432
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007250,2_39_89_25_2018-07-21 02:40:43.794589,California_Garage_01,2020-10-10 00:40:44+00:00,2020-10-10 03:03:04+00:00,15.725,15.656666666666666,0.06833333333333336,False,6.6,real,synthetic_multisite_scenario,0.6503851157949518
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007325,2_39_95_27_2018-07-22 20:08:23.421789,California_Garage_01,2020-10-11 18:08:23+00:00,2020-10-11 19:23:47+00:00,8.424,8.294,0.129999999999999,False,6.6,real,synthetic_multisite_scenario,0.17570660182729145
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007508,2_39_126_20_2018-07-25 12:01:13.483174,California_Garage_01,2020-10-14 10:01:13+00:00,2020-10-14 10:27:02+00:00,2.926,2.839833333333333,0.08616666666666717,False,6.6,real,synthetic_multisite_scenario,-0.020277777777777777
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007580,2_39_130_31_2018-07-26 04:19:49.625599,California_Garage_01,2020-10-15 02:19:50+00:00,2020-10-15 04:17:36+00:00,13.088,12.954333333333333,0.1336666666666666,False,6.6,real,synthetic_multisite_scenario,0.47782259332641447
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007757,2_39_88_24_2018-07-28 15:26:00.185245,California_Garage_01,2020-10-17 13:26:00+00:00,2020-10-17 16:51:39+00:00,22.825,22.621499999999997,0.2035000000000018,False,6.6,real,synthetic_multisite_scenario,1.1954048140043765
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007809,2_39_95_27_2018-07-29 15:40:36.746062,California_Garage_01,2020-10-18 13:40:37+00:00,2020-10-18 15:15:31+00:00,10.692,10.439,0.2530000000000001,False,6.6,real,synthetic_multisite_scenario,0.282310912071186
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007840,2_39_129_17_2018-07-30 01:27:31.074031,California_Garage_01,2020-10-18 23:27:31+00:00,2020-10-19 00:15:08+00:00,5.293,5.237833333333334,0.055166666666666586,False,6.6,real,synthetic_multisite_scenario,-0.14079522031657138
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007835,2_39_90_26_2018-07-30 00:55:08.540957,California_Garage_01,2020-10-18 22:55:09+00:00,2020-10-19 01:43:29+00:00,18.651,18.516666666666666,0.13433333333333408,False,6.6,real,synthetic_multisite_scenario,0.9250907590759077
capacity_mean_plus_2std,uncontrolled,11E_ROW_0007841,2_39_88_24_2018-07-30 01:33:39.824984,California_Garage_01,2020-10-18 23:33:40+00:00,2020-10-19 03:01:40+00:00,23.181,22.88,0.30100000000000193,False,6.6,real,synthetic_multisite_scenario,1.2017094017094017
capacity_mean_plus_2std,uncontrolled,11E_ROW_0008360,2_39_92_436_2018-08-06 05:54:11.226884,California_Garage_01,2020-10-26 03:54:11+00:00,2020-10-26 05:17:44+00:00,9.316,9.1905,0.1255000000000006,False,6.6,real,synthetic_multisite_scenario,0.2395736086175943
capacity_mean_plus_2std,uncontrolled,11E_ROW_0008829,2_39_83_387_2018-08-13 00:20:13.048423,California_Garage_01,2020-11-01 22:20:13+00:00,2020-11-01 23:28:31+00:00,7.624,7.513,0.11099999999999977,False,6.6,real,synthetic_multisite_scenario,0.08057629738083613
capacity_mean_plus_2std,uncontrolled,11E_ROW_0009337,2_39_95_27_2018-08-19 02:55:42.682130,California_Garage_01,2020-11-08 00:55:43+00:00,2020-11-08 02:33:26+00:00,10.839,10.748833333333334,0.09016666666666673,False,6.6,real,synthetic_multisite_scenario,0.36970033354179693
capacity_mean_plus_2std,uncontrolled,11E_ROW_0009397,2_39_88_24_2018-08-20 05:30:13.454074,California_Garage_01,2020-11-09 03:30:13+00:00,2020-11-09 04:42:32+00:00,8.172,7.954833333333333,0.2171666666666674,False,6.6,real,synthetic_multisite_scenario,0.08454284141251184
capacity_mean_plus_2std,uncontrolled,11E_ROW_0009654,2_39_124_22_2018-08-23 12:30:16.737762,California_Garage_01,2020-11-12 10:30:17+00:00,2020-11-12 11:02:47+00:00,3.633,3.5749999999999997,0.058000000000000274,False,6.6,real,synthetic_multisite_scenario,-0.4190811965811966
capacity_mean_plus_2std,uncontrolled,11E_ROW_0009813,2_39_124_22_2018-08-25 11:32:49.036234,California_Garage_01,2020-11-14 09:32:49+00:00,2020-11-14 10:07:22+00:00,3.937,3.8005,0.13649999999999984,False,6.6,real,synthetic_multisite_scenario,-0.3337268853513427
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010089,2_39_127_19_2018-08-29 03:27:55.622163,California_Garage_01,2020-11-18 01:27:56+00:00,2020-11-18 02:45:53+00:00,8.707,8.5745,0.13250000000000028,False,6.6,real,synthetic_multisite_scenario,0.1230696315301832
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010367,2_39_124_22_2018-09-01 05:31:20.652188,California_Garage_01,2020-11-21 03:31:21+00:00,2020-11-21 04:16:24+00:00,5.185,4.955499999999999,0.2295000000000007,False,6.6,real,synthetic_multisite_scenario,-0.15846004439511652
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010379,2_39_138_29_2018-09-01 15:31:50.661778,California_Garage_01,2020-11-21 13:31:51+00:00,2020-11-21 14:58:32+00:00,9.756,9.535166666666665,0.220833333333335,False,6.6,real,synthetic_multisite_scenario,0.14442142536691666
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010389,2_39_130_31_2018-09-01 17:54:15.342053,California_Garage_01,2020-11-21 15:54:15+00:00,2020-11-21 16:57:22+00:00,7.138,6.942833333333334,0.19516666666666627,False,6.6,real,synthetic_multisite_scenario,0.0047321978699058215
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010396,2_39_123_557_2018-09-01 20:46:25.431303,California_Garage_01,2020-11-21 18:46:25+00:00,2020-11-21 20:45:07+00:00,13.469,13.056999999999999,0.4120000000000008,False,6.6,real,synthetic_multisite_scenario,0.4920446035757747
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010399,2_39_126_20_2018-09-01 21:35:37.260385,California_Garage_01,2020-11-21 19:35:37+00:00,2020-11-21 21:00:17+00:00,9.501,9.313333333333334,0.1876666666666651,False,6.6,real,synthetic_multisite_scenario,0.12174321959755031
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010416,2_39_130_31_2018-09-02 14:20:22.840183,California_Garage_01,2020-11-22 12:20:23+00:00,2020-11-22 13:20:27+00:00,6.668,6.607333333333333,0.06066666666666709,False,6.6,real,synthetic_multisite_scenario,0.000732827722283911
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010426,2_39_127_19_2018-09-02 19:30:23.614043,California_Garage_01,2020-11-22 17:30:24+00:00,2020-11-22 18:54:52+00:00,9.548,9.291333333333332,0.2566666666666677,False,6.6,real,synthetic_multisite_scenario,0.14289923704288346
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010449,2_39_139_28_2018-09-02 23:44:13.804549,California_Garage_01,2020-11-22 21:44:14+00:00,2020-11-22 23:37:43+00:00,12.578,12.483166666666666,0.09483333333333377,False,6.6,real,synthetic_multisite_scenario,0.45619825068128783
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010454,2_39_83_387_2018-09-03 02:36:34.897509,California_Garage_01,2020-11-23 00:36:35+00:00,2020-11-23 01:34:31+00:00,6.569,6.3726666666666665,0.19633333333333347,False,6.6,real,synthetic_multisite_scenario,-0.013922452371819485
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010456,2_39_127_19_2018-09-03 02:54:07.665379,California_Garage_01,2020-11-23 00:54:08+00:00,2020-11-23 02:02:18+00:00,7.64,7.498333333333333,0.1416666666666666,False,6.6,real,synthetic_multisite_scenario,0.04545503939146969
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010466,2_39_139_28_2018-09-03 17:56:07.596250,California_Garage_01,2020-11-23 15:56:08+00:00,2020-11-23 17:14:25+00:00,8.877,8.611166666666666,0.2658333333333349,False,6.6,real,synthetic_multisite_scenario,0.19921131691623495
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010465,2_39_125_21_2018-09-03 17:16:24.611061,California_Garage_01,2020-11-23 15:16:25+00:00,2020-11-23 17:17:39+00:00,13.475,13.335666666666667,0.1393333333333331,False,6.6,real,synthetic_multisite_scenario,0.5124763235878166
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010469,2_39_127_19_2018-09-03 18:28:36.435009,California_Garage_01,2020-11-23 16:28:36+00:00,2020-11-23 17:26:21+00:00,6.473,6.352499999999999,0.12050000000000072,False,6.6,real,synthetic_multisite_scenario,-0.02038961038961041
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010467,2_39_82_385_2018-09-03 18:05:27.243003,California_Garage_01,2020-11-23 16:05:27+00:00,2020-11-23 17:37:13+00:00,10.184,10.094333333333333,0.08966666666666612,False,6.6,real,synthetic_multisite_scenario,0.31472424022278733
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010557,2_39_123_23_2018-09-04 23:04:13.765060,California_Garage_01,2020-11-24 21:04:14+00:00,2020-11-24 22:34:21+00:00,10.023,9.912833333333333,0.1101666666666663,False,6.6,real,synthetic_multisite_scenario,0.3106169985409859
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010565,2_39_124_22_2018-09-05 02:20:33.886296,California_Garage_01,2020-11-25 00:20:34+00:00,2020-11-25 01:43:51+00:00,9.477,9.161166666666666,0.31583333333333385,False,6.6,real,synthetic_multisite_scenario,0.18373813176794968
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010643,2_39_138_29_2018-09-06 01:07:48.892547,California_Garage_01,2020-11-25 23:07:49+00:00,2020-11-26 01:00:39+00:00,12.515,12.411666666666665,0.10333333333333528,False,6.6,real,synthetic_multisite_scenario,0.41300139504349254
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010651,2_39_90_26_2018-09-06 02:44:25.290536,California_Garage_01,2020-11-26 00:44:25+00:00,2020-11-26 02:26:29+00:00,11.309,11.227333333333334,0.08166666666666522,False,6.6,real,synthetic_multisite_scenario,0.36651516800928946
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010646,2_39_88_24_2018-09-06 01:38:32.169539,California_Garage_01,2020-11-25 23:38:32+00:00,2020-11-26 03:30:31+00:00,25.867,25.518166666666666,0.3488333333333351,False,6.6,real,synthetic_multisite_scenario,1.435800624246633
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010749,2_39_139_28_2018-09-07 03:25:40.238107,California_Garage_01,2020-11-27 01:25:40+00:00,2020-11-27 03:21:20+00:00,12.81,12.723333333333333,0.08666666666666778,False,6.6,real,synthetic_multisite_scenario,0.45983029138648746
capacity_mean_plus_2std,uncontrolled,11E_ROW_0010758,2_39_130_31_2018-09-07 13:54:20.786287,California_Garage_01,2020-11-27 11:54:21+00:00,2020-11-27 13:16:19+00:00,9.239,9.016333333333332,0.2226666666666688,False,6.6,real,synthetic_multisite_scenario,0.22430086756133932
capacity_mean_plus_2std,uncontrolled,11E_ROW_0011192,2_39_126_20_2018-09-13 04:37:21.616494,California_Garage_01,2020-12-03 02:37:22+00:00,2020-12-03 04:00:00+00:00,9.647,9.089666666666666,0.5573333333333341,False,6.6,real,synthetic_multisite_scenario,0.10332145578414235
capacity_mean_plus_2std,uncontrolled,11E_ROW_0011193,2_39_78_366_2018-09-13 04:56:41.246521,California_Garage_01,2020-12-03 02:56:41+00:00,2020-12-03 04:00:00+00:00,13.229,6.964833333333333,6.264166666666666,False,6.6,real,synthetic_multisite_scenario,0.0028955719341347145
capacity_mean_plus_2std,valley_filling,11E_ROW_0002719,2_39_88_24_2018-05-07 20:47:51.748001,California_Garage_01,2020-07-27 18:47:52+00:00,2020-07-27 18:54:03+00:00,2.42,1.3603333333333332,1.0596666666666668,False,6.6,real,synthetic_multisite_scenario,-0.7977777777777779
capacity_mean_plus_2std,point_forecast,11E_ROW_0002719,2_39_88_24_2018-05-07 20:47:51.748001,California_Garage_01,2020-07-27 18:47:52+00:00,2020-07-27 18:54:03+00:00,2.42,1.3603333333333332,1.0596666666666668,False,6.6,real,synthetic_multisite_scenario,-0.7977777777777779
capacity_mean_plus_2std,peak_sensitive,11E_ROW_0002719,2_39_88_24_2018-05-07 20:47:51.748001,California_Garage_01,2020-07-27 18:47:52+00:00,2020-07-27 18:54:03+00:00,2.42,1.3603333333333332,1.0596666666666668,False,6.6,real,synthetic_multisite_scenario,-0.7977777777777779
capacity_mean_plus_2std,uncertainty_aware,11E_ROW_0002719,2_39_88_24_2018-05-07 20:47:51.748001,California_Garage_01,2020-07-27 18:47:52+00:00,2020-07-27 18:54:03+00:00,2.42,1.3603333333333332,1.0596666666666668,False,6.6,real,synthetic_multisite_scenario,-0.7977777777777779
capacity_mean_plus_2std,hybrid_uncertainty_peak,11E_ROW_0002719,2_39_88_24_2018-05-07 20:47:51.748001,California_Garage_01,2020-07-27 18:47:52+00:00,2020-07-27 18:54:03+00:00,2.42,1.3603333333333332,1.0596666666666668,False,6.6,real,synthetic_multisite_scenario,-0.7977777777777779
capacity_mean_plus_2std,uncontrolled,11E_ROW_0011196,11D_SYN_California_Garage_02_0000014,California_Garage_02,2020-08-14 09:00:00+00:00,2020-08-14 10:30:21+00:00,12.392,9.9385,2.4535,False,6.6,synthetic_empirical,synthetic_multisite_scenario,0.3359158826784726
capacity_mean_plus_2std,uncontrolled,11E_ROW_0019816,11D_SYN_Parking_Lot_01_0000002,Parking_Lot_01,2020-08-31 10:00:00+00:00,2020-08-31 10:44:59+00:00,6.953,4.948166666666666,2.004833333333334,False,6.6,synthetic_empirical,synthetic_multisite_scenario,0.0
